"date","material","colada","prod"
2024-09-10,303661,"B00025102",119.46
2024-09-10,303661,"B00025103",114.03
2024-09-10,303661,"B00025104",125.304
2024-09-10,303661,"B00025105",130.752
2024-09-10,303661,"B00025106",128.028
2024-09-10,303661,"B00025107",127.605
2024-09-10,303975,"B00025108",79.895
2024-09-10,303975,"B00025109",173.565
2024-09-10,303975,"B00025110",82.65
2024-09-10,303975,"B00025111",119.325
2024-09-10,303975,"B00025112",118.508
2024-09-10,303975,"B00025113",115.752
2024-09-10,303975,"B00025114",115.752
2024-09-10,303975,"B00025115",118.508
2024-09-10,303975,"B00025116",124.245
2024-09-10,303975,"B00025117",123.928
2024-09-10,303975,"B00025118",113.242
2024-09-10,303975,"B00025119",121.528
2024-09-10,303975,"B00025120",113.283
2024-09-10,303975,"B00025121",124.335
2024-09-10,303975,"B00025122",113.283
2024-09-10,303975,"B00025123",118.809
2024-09-10,303975,"B00025124",109.834
2024-09-11,303454,"B00025137",128
2024-09-11,303454,"B00025142",122.4
2024-09-11,303454,"B00025145",122.4
2024-09-11,303454,"B00025148",122.496
2024-09-11,303454,"B00025149",96.976
2024-09-11,303454,"B00025150",122.4
2024-09-11,303454,"B00025151",127.5
2024-09-11,303456,"B00025138",127.841
2024-09-11,303456,"B00025139",122.623
2024-09-11,303456,"B00025140",122.529
2024-09-11,303456,"B00025141",125.136
2024-09-11,303456,"B00025143",124.8
2024-09-11,303456,"B00025144",124.8
2024-09-11,303457,"B00025146",122.496
2024-09-11,303457,"B00025147",122.496
2024-09-11,303458,"B00025135",125.55
2024-09-11,303458,"B00025136",131.13
2024-09-11,303458,"B00025152",108.81
2024-09-11,303661,"B00025125",130.56
2024-09-11,303661,"B00025126",131.184
2024-09-11,303661,"B00025127",114.786
2024-09-11,303661,"B00025128",134.407
2024-09-11,303661,"B00025129",134.407
2024-09-11,303661,"B00025130",142.636
2024-09-11,303661,"B00025131",123.435
2024-09-11,303661,"B00025132",131.52
2024-09-11,303661,"B00025133",117.82
2024-09-11,303661,"B00025134",115.08
2024-09-12,303661,"B00025153",131.376
2024-09-12,303661,"B00025154",131.376
2024-09-12,303661,"B00025155",128.639
2024-09-12,303661,"B00025156",123.3
2024-09-12,303661,"B00025157",126.04
2024-09-12,303661,"B00025158",137
2024-09-12,303661,"B00025159",123.3
2024-09-12,303661,"B00025160",134.26
2024-09-12,303661,"B00025161",117.18
2024-09-12,303978,"B00025162",112.34
2024-09-12,303978,"B00025163",109.6
2024-09-12,303978,"B00025164",109.6
2024-09-12,303978,"B00025165",115.08
2024-09-12,303978,"B00025166",115.08
2024-09-12,303978,"B00025167",112.34
2024-09-12,303978,"B00025168",112.34
2024-09-12,303978,"B00025169",117.82
2024-09-12,303978,"B00025170",115.08
2024-09-12,303978,"B00025171",115.08
2024-09-12,303978,"B00025172",115.08
2024-09-12,303978,"B00025173",112.34
2024-09-12,303978,"B00025174",115.08
2024-09-12,303978,"B00025175",115.08
2024-09-12,303978,"B00025176",112.34
2024-09-12,303978,"B00025177",112.34
2024-09-12,303978,"B00025178",98
2024-09-13,303453,"B00025184",127.605
2024-09-13,303453,"B00025185",127.605
2024-09-13,303453,"B00025186",129.72
2024-09-13,303453,"B00025187",132.54
2024-09-13,303453,"B00025188",129.72
2024-09-13,303453,"B00025189",126.9
2024-09-13,303453,"B00025190",132.54
2024-09-13,303460,"B00025179",130.8
2024-09-13,303460,"B00025180",130.8
2024-09-13,303460,"B00025181",134.064
2024-09-13,303460,"B00025182",117.306
2024-09-13,303460,"B00025183",128.478
2024-09-13,304023,"B00025191",129.391
2024-09-13,304023,"B00025192",123.885
2024-09-13,304023,"B00025193",129.391
2024-09-13,304023,"B00025194",126.5
2024-09-13,304023,"B00025195",126.5
2024-09-13,304023,"B00025196",129.25
2024-09-13,304023,"B00025197",140.25
2024-09-13,304023,"B00025198",122.175
2024-09-13,304023,"B00025199",134.603
2024-09-13,304023,"B00025200",131.856
2024-09-13,304023,"B00025201",131.856
2024-09-13,304023,"B00025202",129.25
2024-09-13,304023,"B00025203",132
2024-09-13,304023,"B00025204",137.5
2024-09-13,304023,"B00025205",104.5
2024-09-14,303453,"B00025218",123.38
2024-09-14,303458,"B00025217",131.43
2024-09-14,303661,"B00025206",129.25
2024-09-14,303661,"B00025207",101.75
2024-09-14,303661,"B00025208",184.25
2024-09-14,303661,"B00025209",104.614
2024-09-14,303661,"B00025210",134.897
2024-09-14,303661,"B00025211",123.885
2024-09-14,303661,"B00025212",132.144
2024-09-14,303661,"B00025213",129.25
2024-09-14,303661,"B00025214",129.25
2024-09-14,303661,"B00025215",107.25
2024-09-14,303661,"B00025216",126.5
2024-09-14,304023,"B00025219",137.3
2024-09-14,304023,"B00025220",129.062
2024-09-14,304023,"B00025221",131.808
2024-09-14,304023,"B00025222",131.856
2024-09-14,304023,"B00025223",131.856
2024-09-14,304023,"B00025224",131.856
2024-09-14,304023,"B00025225",129.72
2024-09-14,304023,"B00025226",132.48
2024-09-14,304023,"B00025227",124.2
2024-09-14,304023,"B00025228",121.176
2024-09-14,304023,"B00025229",132.192
2024-09-14,304023,"B00025230",123.93
2024-09-14,304023,"B00025231",121.176
2024-09-14,304023,"B00025232",118.088
2024-09-15,303661,"B00025233",126.592
2024-09-15,303661,"B00025234",129.344
2024-09-15,303661,"B00025235",132.096
2024-09-15,303661,"B00025236",129.344
2024-09-15,303661,"B00025237",129.25
2024-09-15,303661,"B00025238",132
2024-09-15,303661,"B00025239",143
2024-09-15,303661,"B00025240",118.25
2024-09-15,303661,"B00025241",126.5
2024-09-15,303661,"B00025242",137.5
2024-09-15,303661,"B00025243",123.75
2024-09-15,303661,"B00025244",137.5
2024-09-15,303661,"B00025245",123.48
2024-09-15,303661,"B00025246",131.712
2024-09-15,303661,"B00025247",107.25
2024-09-15,303661,"B00025248",134.75
2024-09-15,303661,"B00025249",129.485
2024-09-15,303661,"B00025250",129.485
2024-09-15,303661,"B00025251",132
2024-09-15,303661,"B00025252",132
2024-09-15,303661,"B00025253",115.5
2024-09-15,303661,"B00025254",132
2024-09-15,303661,"B00025255",134.75
2024-09-15,303661,"B00025256",129.626
2024-09-15,303661,"B00025257",126.868
2024-09-15,303661,"B00025258",132.046
2024-09-15,303661,"B00025259",137.5
2024-09-15,303661,"B00025260",104.5
2024-09-15,303661,"B00025261",184.451
2024-09-15,303661,"B00025262",101.861
2024-09-15,303661,"B00025263",129.391
2024-09-15,303661,"B00025264",134.897
2024-09-15,303661,"B00025265",123.93
2024-09-15,303661,"B00025266",132.192
2024-09-15,303661,"B00025267",126.684
2024-09-16,303477,"B00025290",128.524
2024-09-16,303477,"B00025291",131.318
2024-09-16,303477,"B00025292",117.348
2024-09-16,303477,"B00025293",114.39
2024-09-16,303477,"B00025294",114.39
2024-09-16,303477,"B00025295",122.39
2024-09-16,303661,"B00025268",123.75
2024-09-16,303661,"B00025269",129.25
2024-09-16,303661,"B00025270",126.5
2024-09-16,303661,"B00025271",118.25
2024-09-16,303661,"B00025272",129.297
2024-09-16,303661,"B00025273",132.048
2024-09-16,303661,"B00025274",132.048
2024-09-16,303661,"B00025275",126.546
2024-09-16,303661,"B00025276",126.684
2024-09-16,303661,"B00025277",132.192
2024-09-16,303661,"B00025278",134.946
2024-09-16,303661,"B00025279",90.882
2024-09-16,303661,"B00025280",184.183
2024-09-16,303661,"B00025281",98.964
2024-09-16,303661,"B00025282",131.952
2024-09-16,303661,"B00025283",132
2024-09-16,303661,"B00025284",125.51
2024-09-16,304402,"B00025285",128.34
2024-09-16,304402,"B00025286",131.13
2024-09-16,304402,"B00025287",131.13
2024-09-16,304402,"B00025288",136.71
2024-09-16,304402,"B00025289",131.13
2024-09-17,303479,"B00025296",132.055
2024-09-17,303479,"B00025297",129.654
2024-09-17,303479,"B00025298",127.253
2024-09-17,303479,"B00025299",108.045
2024-09-17,303479,"B00025300",129.708
2024-09-17,303479,"B00025301",105.688
2024-09-17,303479,"B00025302",110.492
2024-09-17,303479,"B00025303",129.708
2024-09-17,303479,"B00025304",122.4
2024-09-17,303479,"B00025305",124.488
2024-09-17,303479,"B00025306",126.882
2024-09-17,303479,"B00025307",105.688
2024-09-17,303479,"B00025308",175.346
2024-09-17,303479,"B00025309",108.09
2024-09-17,303479,"B00025310",134.512
2024-09-17,303479,"B00025311",129.654
2024-09-17,303479,"B00025312",129.654
2024-09-17,303479,"B00025313",124.852
2024-09-17,303479,"B00025314",134.456
2024-09-17,303479,"B00025315",134.736
2024-09-17,303479,"B00025316",132.33
2024-09-17,303479,"B00025317",117.894
2024-09-17,303479,"B00025318",108.27
2024-09-17,303479,"B00025319",112.8
2024-09-17,303479,"B00025320",110.4
2024-09-17,303957,"B00025321",84.35
2024-09-17,303957,"B00025322",106.04
2024-09-18,303452,"B00025325",131.76
2024-09-18,303452,"B00025326",129.015
2024-09-18,303452,"B00025327",129.25
2024-09-18,303452,"B00025328",126.5
2024-09-18,303452,"B00025329",123.75
2024-09-18,303452,"B00025330",126.5
2024-09-18,303452,"B00025331",134.652
2024-09-18,303452,"B00025332",131.904
2024-09-18,303452,"B00025333",131.904
2024-09-18,303453,"B00025334",121.26
2024-09-18,303456,"B00025345",104
2024-09-18,303456,"B00025346",124.8
2024-09-18,303456,"B00025347",104
2024-09-18,303458,"B00025335",127.84
2024-09-18,303458,"B00025336",127.36
2024-09-18,303466,"B00025337",151.5
2024-09-18,303466,"B00025338",104.55
2024-09-18,303466,"B00025339",129.897
2024-09-18,303466,"B00025340",127.35
2024-09-18,303466,"B00025341",155.672
2024-09-18,303466,"B00025342",99.528
2024-09-18,303466,"B00025343",122.496
2024-09-18,303466,"B00025344",148.016
2024-09-18,303581,"B00025323",127.37
2024-09-18,303581,"B00025324",131.28
2024-09-19,303455,"B00025373",107.1
2024-09-19,303455,"B00025374",117.17
2024-09-19,303456,"B00025361",118.008
2024-09-19,303456,"B00025362",122.341
2024-09-19,303456,"B00025363",127.547
2024-09-19,303456,"B00025364",124.944
2024-09-19,303456,"B00025365",132.957
2024-09-19,303456,"B00025366",125.136
2024-09-19,303456,"B00025367",132.957
2024-09-19,303456,"B00025368",127.547
2024-09-19,303456,"B00025369",130.15
2024-09-19,303456,"B00025370",127.547
2024-09-19,303456,"B00025371",132.753
2024-09-19,303456,"B00025372",111.746
2024-09-19,303458,"B00025359",127.84
2024-09-19,303458,"B00025360",127.84
2024-09-19,303931,"B00025348",124.124
2024-09-19,303931,"B00025349",126.945
2024-09-19,303931,"B00025350",129.766
2024-09-19,303931,"B00025351",126.945
2024-09-19,303931,"B00025352",132.587
2024-09-19,303931,"B00025353",126.945
2024-09-19,303931,"B00025354",129.628
2024-09-19,303931,"B00025355",126.81
2024-09-19,303931,"B00025356",129.628
2024-09-19,303931,"B00025357",132.54
2024-09-19,303931,"B00025358",131.54
2024-09-20,303661,"B00025375",126.08
2024-09-20,303661,"B00025376",126.316
2024-09-20,303661,"B00025377",126.316
2024-09-20,303661,"B00025378",129.673
2024-09-20,303661,"B00025379",126.914
2024-09-20,303661,"B00025380",124.155
2024-09-20,303661,"B00025381",134.75
2024-09-20,303661,"B00025382",129.25
2024-09-20,303661,"B00025383",123.75
2024-09-20,303661,"B00025384",95.92
2024-09-20,303978,"B00025385",101.639
2024-09-20,303978,"B00025386",112.627
2024-09-20,303978,"B00025387",115.374
2024-09-20,303978,"B00025388",112.627
2024-09-20,303978,"B00025389",120.56
2024-09-20,303978,"B00025390",120.56
2024-09-20,303978,"B00025391",112.463
2024-09-20,303978,"B00025392",115.248
2024-09-20,303978,"B00025393",115.248
2024-09-20,303978,"B00025394",123.48
2024-09-20,303978,"B00025395",109.68
2024-09-20,303978,"B00025396",123.39
2024-09-20,303978,"B00025397",120.648
2024-09-20,303978,"B00025398",139.842
2024-09-20,303978,"B00025399",111.778
2024-09-21,303661,"B00025400",123.3
2024-09-21,303661,"B00025401",131.52
2024-09-21,303661,"B00025402",129.25
2024-09-21,303661,"B00025403",129.25
2024-09-21,303661,"B00025404",126.17
2024-09-21,303661,"B00025405",123.48
2024-09-21,303661,"B00025406",126.224
2024-09-21,303661,"B00025407",132
2024-09-21,303661,"B00025408",129.203
2024-09-21,303661,"B00025409",123.705
2024-09-21,303661,"B00025410",126.454
2024-09-21,303661,"B00025411",129.203
2024-09-21,303710,"B00025412",132.79
2024-09-21,303710,"B00025413",121.95
2024-09-21,303710,"B00025414",124.66
2024-09-21,303710,"B00025415",129.84
2024-09-21,303710,"B00025416",119.02
2024-09-21,303710,"B00025417",121.725
2024-09-21,303801,"B00025418",129.36
2024-09-21,303801,"B00025419",129.36
2024-09-21,303801,"B00025420",126.665
2024-09-21,303801,"B00025421",140.14
2024-09-21,303801,"B00025422",129.792
2024-09-21,303801,"B00025423",127.088
2024-09-21,303801,"B00025424",75.712
2024-09-22,303661,"B00025425",96.25
2024-09-22,303661,"B00025426",129.25
2024-09-22,303661,"B00025427",132
2024-09-22,303661,"B00025428",107.289
2024-09-22,303661,"B00025429",126.546
2024-09-22,303661,"B00025430",123.795
2024-09-22,303661,"B00025431",132.096
2024-09-22,303661,"B00025432",132.096
2024-09-22,303661,"B00025433",132.096
2024-09-22,303661,"B00025434",126.592
2024-09-22,303661,"B00025435",129.391
2024-09-22,303661,"B00025436",137.65
2024-09-22,303661,"B00025437",123.885
2024-09-22,303661,"B00025438",134.897
2024-09-22,303661,"B00025439",129.156
2024-09-22,303661,"B00025440",126.408
2024-09-22,303661,"B00025441",131.904
2024-09-22,303661,"B00025442",131.904
2024-09-22,303661,"B00025443",129.297
2024-09-22,303661,"B00025444",132.048
2024-09-22,303661,"B00025445",134.799
2024-09-22,303661,"B00025446",129.297
2024-09-22,303661,"B00025447",134.799
2024-09-22,303661,"B00025448",134.799
2024-09-22,303661,"B00025449",132.048
2024-09-22,303661,"B00025450",134.799
2024-09-22,303661,"B00025451",129.25
2024-09-22,303661,"B00025452",126.5
2024-09-22,303661,"B00025453",126.5
2024-09-23,303661,"B00025454",129.626
2024-09-23,303661,"B00025455",129.626
2024-09-23,303661,"B00025456",123.885
2024-09-23,303661,"B00025457",137.65
2024-09-23,303661,"B00025458",123.885
2024-09-23,303661,"B00025459",126.638
2024-09-23,303661,"B00025460",126.5
2024-09-23,303661,"B00025461",129.25
2024-09-23,303661,"B00025462",121
2024-09-23,303661,"B00025463",126.822
2024-09-23,303661,"B00025464",135.093
2024-09-23,303661,"B00025465",129.579
2024-09-23,303661,"B00025466",129.579
2024-09-23,303661,"B00025467",132.048
2024-09-23,303661,"B00025468",129.297
2024-09-23,303661,"B00025469",121.044
2024-09-23,303661,"B00025470",132.048
2024-09-23,303661,"B00025471",129.25
2024-09-23,303710,"B00025472",123.165
2024-09-23,303710,"B00025473",123.165
2024-09-23,303710,"B00025474",128.639
2024-09-23,303710,"B00025475",125.902
2024-09-23,303710,"B00025476",128.545
2024-09-23,303710,"B00025477",128.545
2024-09-23,303710,"B00025478",125.81
2024-09-23,303710,"B00025479",112.135
2024-09-24,303452,"B00025493",129.109
2024-09-24,303452,"B00025494",129.109
2024-09-24,303452,"B00025495",134.603
2024-09-24,303452,"B00025496",131.856
2024-09-24,303452,"B00025497",126.592
2024-09-24,303452,"B00025498",132.096
2024-09-24,303452,"B00025499",132.096
2024-09-24,303452,"B00025500",129.297
2024-09-24,303452,"B00025501",129.297
2024-09-24,303452,"B00025502",129.297
2024-09-24,303452,"B00025503",110.04
2024-09-24,303463,"B00025504",114.24
2024-09-24,303463,"B00025505",108.8
2024-09-24,303463,"B00025506",114.24
2024-09-24,303463,"B00025507",99.74
2024-09-24,303479,"B00025480",132.495
2024-09-24,303479,"B00025481",125.268
2024-09-24,303479,"B00025482",132.495
2024-09-24,303479,"B00025483",98.482
2024-09-24,303479,"B00025484",134.512
2024-09-24,303479,"B00025485",132.11
2024-09-24,303479,"B00025486",129.708
2024-09-24,303479,"B00025487",132.33
2024-09-24,303479,"B00025488",132.33
2024-09-24,303479,"B00025489",125.112
2024-09-24,303479,"B00025490",129.924
2024-09-24,303479,"B00025491",134.4
2024-09-24,303479,"B00025492",127.2
2024-09-25,303458,"B00025518",153.6
2024-09-25,303458,"B00025519",120.3
2024-09-25,303458,"B00025520",117.894
2024-09-25,303458,"B00025521",127.518
2024-09-25,303458,"B00025522",129.924
2024-09-25,303458,"B00025523",137.142
2024-09-25,303710,"B00025508",131.376
2024-09-25,303710,"B00025509",134.113
2024-09-25,303710,"B00025510",139.587
2024-09-25,303710,"B00025511",109.48
2024-09-25,303710,"B00025512",126.04
2024-09-25,303710,"B00025513",131.52
2024-09-25,303710,"B00025514",142.48
2024-09-25,303710,"B00025515",120.56
2024-09-25,303710,"B00025516",123.075
2024-09-25,303710,"B00025517",103.93
2024-09-25,303931,"B00025524",129.152
2024-09-25,303931,"B00025525",127.44
2024-09-25,303931,"B00025526",130.272
2024-09-25,303931,"B00025527",133.104
2024-09-25,303931,"B00025528",129.858
2024-09-25,303931,"B00025529",129.858
2024-09-25,303931,"B00025530",129.858
2024-09-25,303931,"B00025531",124.212
2024-09-25,303931,"B00025532",127.26
2024-09-25,303931,"B00025533",130.088
2024-09-25,303931,"B00025534",130.088
2024-09-25,303931,"B00025535",124.08
2024-09-26,303458,"B00025544",158.4
2024-09-26,303458,"B00025545",132
2024-09-26,303710,"B00025536",125.585
2024-09-26,303710,"B00025537",131.376
2024-09-26,303710,"B00025538",125.902
2024-09-26,303710,"B00025539",125.902
2024-09-26,303710,"B00025540",134.064
2024-09-26,303710,"B00025541",128.592
2024-09-26,303710,"B00025542",131.328
2024-09-26,303710,"B00025543",106.704
2024-09-26,303931,"B00025546",128.72
2024-09-26,304231,"B00025547",128.07
2024-09-26,304231,"B00025548",128.07
2024-09-26,304231,"B00025549",128.07
2024-09-26,304231,"B00025550",130.134
2024-09-26,304231,"B00025551",130.134
2024-09-26,304231,"B00025552",130.134
2024-09-26,304231,"B00025553",89.44
2024-09-27,303661,"B00025554",132
2024-09-27,303661,"B00025555",96.25
2024-09-27,303661,"B00025556",178.75
2024-09-27,303661,"B00025557",88
2024-09-27,303661,"B00025558",123.75
2024-09-27,303661,"B00025559",126.5
2024-09-27,303661,"B00025560",123.75
2024-09-27,303661,"B00025561",136.51
2024-09-27,303661,"B00025568",129.25
2024-09-27,303661,"B00025569",137.5
2024-09-27,303661,"B00025570",142.67
2024-09-27,303975,"B00025562",110
2024-09-27,303975,"B00025563",104.5
2024-09-27,303975,"B00025564",115.416
2024-09-27,303975,"B00025565",120.912
2024-09-27,303975,"B00025566",90.684
2024-09-27,303975,"B00025567",145.26
2024-09-28,303661,"B00025587",132.288
2024-09-28,303661,"B00025588",137.8
2024-09-28,303661,"B00025589",132
2024-09-28,303661,"B00025590",156.75
2024-09-28,303661,"B00025591",104.804
2024-09-28,303661,"B00025592",132.384
2024-09-28,303661,"B00025593",132.384
2024-09-28,303661,"B00025594",134.897
2024-09-28,303661,"B00025595",132.144
2024-09-28,303661,"B00025596",126.5
2024-09-28,303661,"B00025597",137.5
2024-09-28,303661,"B00025598",115.5
2024-09-28,303710,"B00025571",125.475
2024-09-28,303710,"B00025572",123.075
2024-09-28,303710,"B00025573",125.81
2024-09-28,303710,"B00025574",128.545
2024-09-28,303710,"B00025575",125.81
2024-09-28,303710,"B00025576",125.81
2024-09-28,303710,"B00025577",131.28
2024-09-28,303710,"B00025578",125.81
2024-09-28,303710,"B00025579",127.276
2024-09-28,303710,"B00025580",129.984
2024-09-28,303710,"B00025581",127.182
2024-09-28,303710,"B00025582",135.3
2024-09-28,303710,"B00025583",140.712
2024-09-28,303710,"B00025584",127.088
2024-09-28,303710,"B00025585",124.384
2024-09-28,303710,"B00025586",135.2
2024-09-29,303661,"B00025614",132.24
2024-09-29,303661,"B00025615",132.24
2024-09-29,303661,"B00025616",126.73
2024-09-29,303661,"B00025617",132.192
2024-09-29,303661,"B00025618",129.438
2024-09-29,303661,"B00025619",126.684
2024-09-29,303661,"B00025620",129.438
2024-09-29,303661,"B00025621",126.638
2024-09-29,303661,"B00025622",129.391
2024-09-29,303661,"B00025623",132.144
2024-09-29,303661,"B00025624",121.132
2024-09-29,303661,"B00025625",129.25
2024-09-29,303661,"B00025626",134.75
2024-09-29,303661,"B00025627",126.408
2024-09-29,303661,"B00025628",129.156
2024-09-29,303661,"B00025629",126.408
2024-09-29,303661,"B00025630",126.408
2024-09-29,303661,"B00025631",120.912
2024-09-29,303661,"B00025632",129.391
2024-09-29,303661,"B00025633",129.391
2024-09-29,303661,"B00025634",132.144
2024-09-29,303661,"B00025635",132.144
2024-09-29,303710,"B00025599",125.81
2024-09-29,303710,"B00025600",131.28
2024-09-29,303710,"B00025601",131.28
2024-09-29,303710,"B00025602",117.605
2024-09-29,303710,"B00025603",123.21
2024-09-29,303710,"B00025604",125.948
2024-09-29,303710,"B00025605",128.686
2024-09-29,303710,"B00025606",131.424
2024-09-29,303710,"B00025607",128.545
2024-09-29,303710,"B00025608",128.545
2024-09-29,303710,"B00025609",134.015
2024-09-29,303710,"B00025610",134.015
2024-09-29,303710,"B00025611",125.81
2024-09-29,303710,"B00025612",128.545
2024-09-29,303710,"B00025613",131.28
2024-09-30,303475,"B00025653",126.9
2024-09-30,303475,"B00025654",129.6
2024-09-30,303475,"B00025655",129.6
2024-09-30,303661,"B00025636",126.592
2024-09-30,303661,"B00025637",123.84
2024-09-30,303661,"B00025638",129.344
2024-09-30,303661,"B00025639",126.592
2024-09-30,303661,"B00025640",126.454
2024-09-30,303661,"B00025641",129.203
2024-09-30,303661,"B00025642",131.952
2024-09-30,303801,"B00025643",121.5
2024-09-30,303801,"B00025644",129.6
2024-09-30,303801,"B00025645",129.36
2024-09-30,303801,"B00025646",129.36
2024-09-30,303801,"B00025647",118.58
2024-09-30,303801,"B00025648",126.806
2024-09-30,303801,"B00025649",110.618
2024-09-30,303801,"B00025650",132.202
2024-09-30,303801,"B00025651",132.3
2024-09-30,303801,"B00025652",129.6
2024-09-30,304024,"B00025656",129.109
2024-09-30,304024,"B00025657",131.856
2024-09-30,304024,"B00025658",131.856
2024-09-30,304024,"B00025659",125.948
2024-09-30,304024,"B00025660",128.686
2024-09-30,304024,"B00025661",117.734
2024-09-30,304024,"B00025662",117.82
2024-09-30,304024,"B00025663",93.16
2024-10-01,300490,"B00025664",129.5
2024-10-01,300490,"B00025665",127.65
2024-10-01,300490,"B00025666",83.25
2024-10-01,300490,"B00025667",117.056
2024-10-01,300490,"B00025668",128.03
2024-10-01,300490,"B00025669",131.688
2024-10-01,300490,"B00025670",131.544
2024-10-01,300490,"B00025671",135.198
2024-10-01,300490,"B00025672",129.717
2024-10-01,300490,"B00025673",121.94
2024-10-01,300490,"B00025674",129.22
2024-10-01,300490,"B00025675",138.32
2024-10-01,300490,"B00025676",127.4
2024-10-01,300490,"B00025677",129.22
2024-10-01,300490,"B00025678",131.04
2024-10-01,300490,"B00025679",111.02
2024-10-01,300490,"B00025680",160.16
2024-10-01,300490,"B00025681",111.142
2024-10-01,300490,"B00025682",136.65
2024-10-01,300490,"B00025683",121.675
2024-10-01,300490,"B00025684",134.45
2024-10-01,300490,"B00025685",132.86
2024-10-02,303931,"B00025693",121.518
2024-10-02,303931,"B00025694",124.344
2024-10-02,303931,"B00025695",124.344
2024-10-02,303931,"B00025696",113.04
2024-10-02,303975,"B00025697",96.6
2024-10-02,303975,"B00025698",118.68
2024-10-02,303975,"B00025699",113.16
2024-10-02,303975,"B00025700",110.4
2024-10-02,303975,"B00025701",71.42
2024-10-02,303975,"B00025702",124.2
2024-10-02,303975,"B00025703",113.16
2024-10-02,303975,"B00025704",121.572
2024-10-02,303975,"B00025705",124.335
2024-10-02,303975,"B00025706",121.572
2024-10-02,303975,"B00025707",127.098
2024-10-02,303975,"B00025708",101.202
2024-10-02,304231,"B00025686",118.23
2024-10-02,304231,"B00025687",135.12
2024-10-02,304231,"B00025688",129.49
2024-10-02,304231,"B00025689",129.95
2024-10-02,304231,"B00025690",127.125
2024-10-02,304231,"B00025691",124.3
2024-10-02,304231,"B00025692",132.775
2024-10-03,303453,"B00025719",126.9
2024-10-03,303453,"B00025720",129.72
2024-10-03,303453,"B00025721",132.54
2024-10-03,303453,"B00025722",129.02
2024-10-03,303454,"B00025724",122.9
2024-10-03,303454,"B00025725",124.95
2024-10-03,303454,"B00025726",130.05
2024-10-03,303454,"B00025727",128.05
2024-10-03,303458,"B00025723",125.85
2024-10-03,303458,"B00025728",122.76
2024-10-03,303710,"B00025729",128.451
2024-10-03,303710,"B00025730",155.781
2024-10-03,303710,"B00025731",101.121
2024-10-03,303710,"B00025732",131.184
2024-10-03,303710,"B00025733",109.48
2024-10-03,303710,"B00025734",112.217
2024-10-03,303710,"B00025735",109.143
2024-10-03,304023,"B00025709",117.476
2024-10-03,304023,"B00025710",131.136
2024-10-03,304023,"B00025711",122.94
2024-10-03,304023,"B00025712",123.75
2024-10-03,304023,"B00025713",132
2024-10-03,304023,"B00025714",132
2024-10-03,304023,"B00025715",129.25
2024-10-03,304023,"B00025716",129.25
2024-10-03,304023,"B00025717",126.5
2024-10-03,304023,"B00025718",129.25
2024-10-04,303477,"B00025736",131.13
2024-10-04,303477,"B00025737",98
2024-10-04,303477,"B00025738",123.2
2024-10-04,303975,"B00025741",107.718
2024-10-04,303975,"B00025742",110.4
2024-10-04,303975,"B00025743",74.52
2024-10-04,303975,"B00025744",121.44
2024-10-04,303975,"B00025745",105.108
2024-10-04,303975,"B00025746",99.576
2024-10-04,303975,"B00025747",116.172
2024-10-04,303975,"B00025748",113.242
2024-10-04,303975,"B00025749",79.848
2024-10-04,303975,"B00025750",118.766
2024-10-04,303978,"B00025751",118.25
2024-10-04,303978,"B00025752",126.5
2024-10-04,303978,"B00025753",103.18
2024-10-04,304402,"B00025739",159.6
2024-10-04,304402,"B00025740",128.04
2024-10-05,303458,"B00025768",130.43
2024-10-05,303458,"B00025771",128.64
2024-10-05,303550,"B00025772",133.035
2024-10-05,303550,"B00025773",124.89
2024-10-05,303550,"B00025774",124.89
2024-10-05,303550,"B00025775",130.32
2024-10-05,303550,"B00025776",132.192
2024-10-05,303550,"B00025777",129.438
2024-10-05,303550,"B00025778",126.684
2024-10-05,303550,"B00025779",132.048
2024-10-05,303550,"B00025780",126.546
2024-10-05,303550,"B00025781",132.048
2024-10-05,303550,"B00025782",120.342
2024-10-05,303930,"B00025754",124.798
2024-10-05,303930,"B00025755",130.224
2024-10-05,303930,"B00025756",130.512
2024-10-05,303930,"B00025757",133.231
2024-10-05,303930,"B00025758",130.512
2024-10-05,303930,"B00025759",130.704
2024-10-05,303930,"B00025760",127.981
2024-10-05,303930,"B00025761",138.873
2024-10-05,303930,"B00025762",130.704
2024-10-05,303930,"B00025763",127.84
2024-10-05,303930,"B00025764",136
2024-10-05,303930,"B00025765",127.84
2024-10-05,303930,"B00025766",138.72
2024-10-05,303930,"B00025767",127.84
2024-10-05,303930,"B00025769",122.4
2024-10-05,303930,"B00025770",127.84
2024-10-06,303661,"B00025783",96.25
2024-10-06,303661,"B00025784",173.25
2024-10-06,303661,"B00025785",90.981
2024-10-06,303661,"B00025786",121.308
2024-10-06,303661,"B00025787",129.579
2024-10-06,303661,"B00025788",132.096
2024-10-06,303661,"B00025789",132.096
2024-10-06,303661,"B00025790",123.84
2024-10-06,303661,"B00025791",129.344
2024-10-06,303661,"B00025792",126.5
2024-10-06,303661,"B00025793",129.25
2024-10-06,303661,"B00025794",129.485
2024-10-06,303661,"B00025795",132.24
2024-10-06,303661,"B00025796",126.73
2024-10-06,303661,"B00025797",121.22
2024-10-06,303661,"B00025798",118.207
2024-10-06,303661,"B00025799",129.203
2024-10-06,303661,"B00025800",115.109
2024-10-06,303661,"B00025801",123.705
2024-10-06,303661,"B00025802",123.93
