"date","pais","equipo","material","cantidad","um"
2023-10-16,"Brasil","cuchara_na_5",660686,20,"KG"
2023-10-16,"Brasil","cuchara_na_5",660687,100,"KG"
2023-10-16,"Brasil","cuchara_na_5",660688,40,"KG"
2023-10-16,"México","cuchara_na_3",601076,200,"KG"
2023-10-16,"Perú","cuchara_na_1",629872,30,"KG"
2023-10-16,"Perú","cuchara_na_1",661580,104,"KG"
2023-10-16,"Perú","cuchara_na_3",626221,300,"KG"
2023-10-16,"Perú","cuchara_na_3",626227,500,"KG"
2023-10-16,"Perú","cuchara_na_3",626246,1200,"KG"
2023-10-16,"Perú","cuchara_na_3",629872,35,"KG"
2023-10-16,"Perú","cuchara_na_3",661448,594,"KG"
2023-10-16,"Perú","cuchara_na_3",661449,478.5,"KG"
2023-10-16,"Perú","cuchara_na_3",661578,311.34,"KG"
2023-10-16,"Perú","cuchara_na_3",661579,64,"KG"
2023-10-16,"Perú","cuchara_na_3",661580,52,"KG"
2023-10-16,"Perú","cuchara_na_3",661602,2634.24,"KG"
2023-10-16,"Perú","cuchara_na_3",661603,2195.2,"KG"
2023-10-17,"Brasil","cuba_horno_electrico_ebt",661467,868,"KG"
2023-10-17,"España","cuba_horno_electrico_ebt",600027,1500,"KG"
2023-10-17,"España","cuba_horno_electrico_ebt",600031,3000,"KG"
2023-10-17,"España","cuba_horno_electrico_ebt",600033,1500,"KG"
2023-10-17,"Suiza","cuba_horno_electrico_ebt",600017,2188.68,"KG"
2023-10-18,"Alemania","cuchara_na_1",626209,2,"KG"
2023-10-18,"Alemania","cuchara_na_2",626209,2,"KG"
2023-10-18,"Alemania","cuchara_na_5",626209,6,"KG"
2023-10-18,"Alemania","cuchara_na_5",626285,200,"KG"
2023-10-18,"Alemania","cuchara_na_7",626209,12,"KG"
2023-10-18,"Alemania","cuchara_na_7",626285,400,"KG"
2023-10-18,"Austria","cuchara_na_1",626205,1.5,"KG"
2023-10-18,"Austria","cuchara_na_2",626205,1.5,"KG"
2023-10-18,"Austria","cuchara_na_5",626205,4.5,"KG"
2023-10-18,"Austria","cuchara_na_7",626205,8.5,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",600026,350,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",626127,523,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",626130,6112.4,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",626132,2403.52,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",661297,1690.56,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",661299,446.4,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",661300,4687.2,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",661301,1971.6,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",661302,2513.7,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",661303,9431.1,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",661304,6558.3,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",661305,3098.52,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",661306,996.6,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",661307,1562.4,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",661308,3124.8,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",661309,1357.8,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",661310,405,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",661314,444.12,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",661315,226.4,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",661316,67.75,"KG"
2023-10-18,"Brasil","cuba_horno_electrico_ebt",669682,1267.2,"KG"
2023-10-18,"Brasil","cuchara_na_1",660683,0.2,"KG"
2023-10-18,"Brasil","cuchara_na_1",660687,20,"KG"
2023-10-18,"Brasil","cuchara_na_1",660688,8,"KG"
2023-10-18,"Brasil","cuchara_na_2",660683,0.2,"KG"
2023-10-18,"Brasil","cuchara_na_2",660687,20,"KG"
2023-10-18,"Brasil","cuchara_na_2",660688,8,"KG"
2023-10-18,"Brasil","cuchara_na_5",660683,0.6,"KG"
2023-10-18,"Brasil","cuchara_na_5",660686,10,"KG"
2023-10-18,"Brasil","cuchara_na_5",660687,60,"KG"
2023-10-18,"Brasil","cuchara_na_5",660688,24,"KG"
2023-10-18,"Brasil","cuchara_na_7",660683,1.2,"KG"
2023-10-18,"Brasil","cuchara_na_7",660686,10,"KG"
2023-10-18,"Brasil","cuchara_na_7",660687,120,"KG"
2023-10-18,"Brasil","cuchara_na_7",660688,48,"KG"
2023-10-18,"China","cuba_horno_electrico_ebt",626139,0,"KG"
2023-10-18,"España","cuba_horno_electrico_ebt",600027,34000,"KG"
2023-10-18,"España","cuba_horno_electrico_ebt",600033,4500,"KG"
2023-10-18,"Perú","cuchara_na_5",629872,15,"KG"
2023-10-18,"Perú","cuchara_na_5",661580,52,"KG"
2023-10-18,"Perú","cuchara_na_7",629872,20,"KG"
2023-10-18,"Perú","cuchara_na_7",661580,104,"KG"
2023-10-18,"Suiza","cuba_horno_electrico_ebt",600017,1490.84,"KG"
2023-10-18,"Suiza","cuba_horno_electrico_ebt",626140,0,"KG"
2023-10-19,"Alemania","cuchara_na_2",626209,2,"KG"
2023-10-19,"Alemania","cuchara_na_5",626209,4,"KG"
2023-10-19,"Alemania","cuchara_na_7",626209,2,"KG"
2023-10-19,"Austria","cuchara_na_2",626205,1.5,"KG"
2023-10-19,"Austria","cuchara_na_5",626205,3,"KG"
2023-10-19,"Austria","cuchara_na_7",626205,1.5,"KG"
2023-10-19,"Brasil","cuba_horno_electrico_ebt",661315,452.8,"KG"
2023-10-19,"Brasil","cuba_horno_electrico_ebt",661316,135.5,"KG"
2023-10-19,"Brasil","cuchara_na_2",660683,0.2,"KG"
2023-10-19,"Brasil","cuchara_na_2",660687,20,"KG"
2023-10-19,"Brasil","cuchara_na_2",660688,8,"KG"
2023-10-19,"Brasil","cuchara_na_5",660683,0.4,"KG"
2023-10-19,"Brasil","cuchara_na_5",660687,40,"KG"
2023-10-19,"Brasil","cuchara_na_5",660688,16,"KG"
2023-10-19,"Brasil","cuchara_na_7",660683,0.2,"KG"
2023-10-19,"Brasil","cuchara_na_7",660687,20,"KG"
2023-10-19,"Brasil","cuchara_na_7",660688,8,"KG"
2023-10-19,"Brasil","zona_de_colada_continua_2",650946,19954,"KG"
2023-10-19,"Brasil","zona_de_colada_continua_2",661317,2000,"KG"
2023-10-19,"Brasil","zona_de_colada_continua_2",661318,6000,"KG"
2023-10-19,"Brasil","zona_de_colada_continua_2",661320,1762,"KG"
2023-10-19,"Brasil","zona_de_colada_continua_2",661372,345.48,"KG"
2023-10-19,"Brasil","zona_de_colada_continua_2",661373,210.96,"KG"
2023-10-19,"Brasil","zona_de_colada_continua_2",671352,720,"KG"
2023-10-19,"España","cuba_horno_electrico_ebt",600027,800,"KG"
2023-10-19,"España","cuba_horno_electrico_ebt",600031,12500,"KG"
2023-10-19,"España","cuba_horno_electrico_ebt",600033,6000,"KG"
2023-10-19,"Perú","zona_de_colada_continua_2",633410,50,"KG"
2023-10-20,"Alemania","cuchara_na_2",626209,4,"KG"
2023-10-20,"Alemania","cuchara_na_4",626209,18,"KG"
2023-10-20,"Alemania","cuchara_na_5",626209,2,"KG"
2023-10-20,"Alemania","cuchara_na_7",626209,2,"KG"
2023-10-20,"Austria","cuchara_na_2",626205,2,"KG"
2023-10-20,"Austria","cuchara_na_4",626205,9,"KG"
2023-10-20,"Austria","cuchara_na_5",626205,1,"KG"
2023-10-20,"Austria","cuchara_na_7",626205,1,"KG"
2023-10-20,"Brasil","cuchara_na_2",660683,0.4,"KG"
2023-10-20,"Brasil","cuchara_na_2",660687,40,"KG"
2023-10-20,"Brasil","cuchara_na_2",660688,16,"KG"
2023-10-20,"Brasil","cuchara_na_4",650949,500,"KG"
2023-10-20,"Brasil","cuchara_na_4",660683,1.8,"KG"
2023-10-20,"Brasil","cuchara_na_4",660686,30,"KG"
2023-10-20,"Brasil","cuchara_na_4",660687,180,"KG"
2023-10-20,"Brasil","cuchara_na_4",660688,72,"KG"
2023-10-20,"Brasil","cuchara_na_4",669406,146.11,"KG"
2023-10-20,"Brasil","cuchara_na_5",660683,0.2,"KG"
2023-10-20,"Brasil","cuchara_na_5",660687,20,"KG"
2023-10-20,"Brasil","cuchara_na_5",660688,8,"KG"
2023-10-20,"Brasil","cuchara_na_7",660683,0.3,"KG"
2023-10-20,"Brasil","cuchara_na_7",660686,10,"KG"
2023-10-20,"Brasil","cuchara_na_7",660687,20,"KG"
2023-10-20,"Brasil","cuchara_na_7",660688,8,"KG"
2023-10-20,"México","cuchara_na_4",601076,200,"KG"
2023-10-20,"Perú","cuchara_na_4",626221,360,"KG"
2023-10-20,"Perú","cuchara_na_4",626227,1400,"KG"
2023-10-20,"Perú","cuchara_na_4",626246,1600,"KG"
2023-10-20,"Perú","cuchara_na_4",629872,15,"KG"
2023-10-20,"Perú","cuchara_na_4",661448,643.5,"KG"
2023-10-20,"Perú","cuchara_na_4",661449,462,"KG"
2023-10-20,"Perú","cuchara_na_4",661469,6842.5,"KG"
2023-10-20,"Perú","cuchara_na_4",661470,2576,"KG"
2023-10-20,"Perú","cuchara_na_4",661578,311.34,"KG"
2023-10-20,"Perú","cuchara_na_4",661579,64,"KG"
2023-10-20,"Perú","cuchara_na_4",661580,52,"KG"
2023-10-20,"Perú","cuchara_na_4",661600,4065.25,"KG"
2023-10-20,"Perú","cuchara_na_4",661601,2173.5,"KG"
2023-10-20,"Perú","cuchara_na_4",661605,871,"KG"
2023-10-21,"Alemania","cuchara_na_2",626209,4,"KG"
2023-10-21,"Alemania","cuchara_na_2",626285,200,"KG"
2023-10-21,"Alemania","cuchara_na_2",650949,630,"KG"
2023-10-21,"Alemania","cuchara_na_4",626209,2,"KG"
2023-10-21,"Alemania","cuchara_na_5",650949,1200,"KG"
2023-10-21,"Alemania","cuchara_na_6",626209,10,"KG"
2023-10-21,"Alemania","cuchara_na_6",626285,200,"KG"
2023-10-21,"Alemania","cuchara_na_7",626209,2,"KG"
2023-10-21,"Alemania","cuchara_na_7",650949,1440,"KG"
2023-10-21,"Austria","cuchara_na_2",626205,2,"KG"
2023-10-21,"Austria","cuchara_na_4",626205,1,"KG"
2023-10-21,"Austria","cuchara_na_6",626205,5,"KG"
2023-10-21,"Austria","cuchara_na_7",626205,1,"KG"
2023-10-21,"Brasil","cuchara_na_1",650949,1050,"KG"
2023-10-21,"Brasil","cuchara_na_2",660683,0.4,"KG"
2023-10-21,"Brasil","cuchara_na_2",660686,10,"KG"
2023-10-21,"Brasil","cuchara_na_2",660687,40,"KG"
2023-10-21,"Brasil","cuchara_na_2",660688,16,"KG"
2023-10-21,"Brasil","cuchara_na_3",650949,510,"KG"
2023-10-21,"Brasil","cuchara_na_4",650949,500,"KG"
2023-10-21,"Brasil","cuchara_na_4",660683,0.2,"KG"
2023-10-21,"Brasil","cuchara_na_4",660687,20,"KG"
2023-10-21,"Brasil","cuchara_na_4",660688,8,"KG"
2023-10-21,"Brasil","cuchara_na_6",650949,500,"KG"
2023-10-21,"Brasil","cuchara_na_6",660683,1,"KG"
2023-10-21,"Brasil","cuchara_na_6",660686,10,"KG"
2023-10-21,"Brasil","cuchara_na_6",660687,100,"KG"
2023-10-21,"Brasil","cuchara_na_6",660688,40,"KG"
2023-10-21,"Brasil","cuchara_na_6",669406,146.11,"KG"
2023-10-21,"Brasil","cuchara_na_7",660683,0.3,"KG"
2023-10-21,"Brasil","cuchara_na_7",660687,20,"KG"
2023-10-21,"Brasil","cuchara_na_7",660688,8,"KG"
2023-10-21,"México","cuchara_na_6",601076,200,"KG"
2023-10-21,"Perú","cuchara_na_6",626221,360,"KG"
2023-10-21,"Perú","cuchara_na_6",626227,1400,"KG"
2023-10-21,"Perú","cuchara_na_6",626246,1500,"KG"
2023-10-21,"Perú","cuchara_na_6",626391,4200,"KG"
2023-10-21,"Perú","cuchara_na_6",629872,10,"KG"
2023-10-21,"Perú","cuchara_na_6",658519,1746.3,"KG"
2023-10-21,"Perú","cuchara_na_6",661448,660,"KG"
2023-10-21,"Perú","cuchara_na_6",661449,412.5,"KG"
2023-10-21,"Perú","cuchara_na_6",661453,1152,"KG"
2023-10-21,"Perú","cuchara_na_6",661469,7003.5,"KG"
2023-10-21,"Perú","cuchara_na_6",661470,3059,"KG"
2023-10-21,"Perú","cuchara_na_6",661578,311.34,"KG"
2023-10-21,"Perú","cuchara_na_6",661579,64,"KG"
2023-10-21,"Perú","cuchara_na_6",661600,4588.5,"KG"
2023-10-21,"Perú","cuchara_na_6",661601,2390.85,"KG"
2023-10-21,"Perú","cuchara_na_6",661605,871,"KG"
2023-10-22,"Brasil","zona_de_colada_continua_2",626312,50.1,"KG"
2023-10-23,"Alemania","cuchara_na_2",626209,4,"KG"
2023-10-23,"Alemania","cuchara_na_4",626209,4,"KG"
2023-10-23,"Alemania","cuchara_na_4",626285,200,"KG"
2023-10-23,"Alemania","cuchara_na_6",626209,4,"KG"
2023-10-23,"Alemania","cuchara_na_7",626209,4,"KG"
2023-10-23,"Austria","cuchara_na_2",626205,2,"KG"
2023-10-23,"Austria","cuchara_na_4",626205,2,"KG"
2023-10-23,"Austria","cuchara_na_6",626205,2,"KG"
2023-10-23,"Austria","cuchara_na_7",626205,2,"KG"
2023-10-23,"Brasil","cuba_horno_electrico_ebt",661315,679.2,"KG"
2023-10-23,"Brasil","cuba_horno_electrico_ebt",661316,203.25,"KG"
2023-10-23,"Brasil","cuba_horno_electrico_ebt",669682,115.2,"KG"
2023-10-23,"Brasil","cuchara_na_2",626246,1200,"KG"
2023-10-23,"Brasil","cuchara_na_2",660683,0.6,"KG"
2023-10-23,"Brasil","cuchara_na_2",660685,92.24,"KG"
2023-10-23,"Brasil","cuchara_na_2",660686,10,"KG"
2023-10-23,"Brasil","cuchara_na_2",660687,40,"KG"
2023-10-23,"Brasil","cuchara_na_2",660688,16,"KG"
2023-10-23,"Brasil","cuchara_na_4",660683,0.6,"KG"
2023-10-23,"Brasil","cuchara_na_4",660686,10,"KG"
2023-10-23,"Brasil","cuchara_na_4",660687,40,"KG"
2023-10-23,"Brasil","cuchara_na_4",660688,16,"KG"
2023-10-23,"Brasil","cuchara_na_5",660685,92.24,"KG"
2023-10-23,"Brasil","cuchara_na_6",660683,0.6,"KG"
2023-10-23,"Brasil","cuchara_na_6",660686,10,"KG"
2023-10-23,"Brasil","cuchara_na_6",660687,40,"KG"
2023-10-23,"Brasil","cuchara_na_6",660688,16,"KG"
2023-10-23,"Brasil","cuchara_na_7",626246,1200,"KG"
2023-10-23,"Brasil","cuchara_na_7",660683,0.6,"KG"
2023-10-23,"Brasil","cuchara_na_7",660685,92.24,"KG"
2023-10-23,"Brasil","cuchara_na_7",660686,10,"KG"
2023-10-23,"Brasil","cuchara_na_7",660687,40,"KG"
2023-10-23,"Brasil","cuchara_na_7",660688,16,"KG"
2023-10-23,"Brasil","zona_de_colada_continua_2",626312,66.8,"KG"
2023-10-23,"Brasil","zona_de_colada_continua_2",650946,25046,"KG"
2023-10-23,"España","cuba_horno_electrico_ebt",600027,10200,"KG"
2023-10-23,"España","cuba_horno_electrico_ebt",600029,1300,"KG"
2023-10-23,"España","cuba_horno_electrico_ebt",600031,6300,"KG"
2023-10-23,"México","cuchara_na_2",601076,50,"KG"
2023-10-23,"México","cuchara_na_5",601076,50,"KG"
2023-10-23,"México","cuchara_na_7",601076,50,"KG"
2023-10-23,"Perú","cuchara_na_2",626221,500,"KG"
2023-10-23,"Perú","cuchara_na_2",626227,800,"KG"
2023-10-23,"Perú","cuchara_na_2",629872,5,"KG"
2023-10-23,"Perú","cuchara_na_2",661448,660,"KG"
2023-10-23,"Perú","cuchara_na_2",661449,478.5,"KG"
2023-10-23,"Perú","cuchara_na_2",661470,4411.4,"KG"
2023-10-23,"Perú","cuchara_na_2",661578,311.34,"KG"
2023-10-23,"Perú","cuchara_na_2",661579,64,"KG"
2023-10-23,"Perú","cuchara_na_2",661601,2914.1,"KG"
2023-10-23,"Perú","cuchara_na_4",629872,5,"KG"
2023-10-23,"Perú","cuchara_na_4",661580,52,"KG"
2023-10-23,"Perú","cuchara_na_5",626221,400,"KG"
2023-10-23,"Perú","cuchara_na_5",626227,1050,"KG"
2023-10-23,"Perú","cuchara_na_5",626246,950,"KG"
2023-10-23,"Perú","cuchara_na_5",629872,5,"KG"
2023-10-23,"Perú","cuchara_na_5",661448,651.75,"KG"
2023-10-23,"Perú","cuchara_na_5",661449,478.5,"KG"
2023-10-23,"Perú","cuchara_na_5",661470,3694.95,"KG"
2023-10-23,"Perú","cuchara_na_5",661578,311.34,"KG"
2023-10-23,"Perú","cuchara_na_5",661579,64,"KG"
2023-10-23,"Perú","cuchara_na_5",661601,2125.2,"KG"
2023-10-23,"Perú","cuchara_na_5",661602,0,"KG"
2023-10-23,"Perú","cuchara_na_5",661603,0,"KG"
2023-10-23,"Perú","cuchara_na_7",626221,400,"KG"
2023-10-23,"Perú","cuchara_na_7",626227,800,"KG"
2023-10-23,"Perú","cuchara_na_7",629872,5,"KG"
2023-10-23,"Perú","cuchara_na_7",661448,660,"KG"
2023-10-23,"Perú","cuchara_na_7",661449,478.5,"KG"
2023-10-23,"Perú","cuchara_na_7",661470,3622.5,"KG"
2023-10-23,"Perú","cuchara_na_7",661578,311.34,"KG"
2023-10-23,"Perú","cuchara_na_7",661579,64,"KG"
2023-10-23,"Perú","cuchara_na_7",661601,2076.9,"KG"
2023-10-23,"Suiza","cuba_horno_electrico_ebt",600017,1871.48,"KG"
2023-10-23,"Suiza","cuba_horno_electrico_ebt",600018,269.62,"KG"
2023-10-24,"Brasil","cuba_horno_electrico_ebt",661315,226.4,"KG"
2023-10-24,"Brasil","cuba_horno_electrico_ebt",661316,67.75,"KG"
2023-10-24,"Brasil","zona_de_colada_continua_2",650946,5000,"KG"
2023-10-24,"España","cuba_horno_electrico_ebt",600027,400,"KG"
2023-10-24,"España","cuba_horno_electrico_ebt",600031,2800,"KG"
2023-10-24,"España","cuba_horno_electrico_ebt",600033,4500,"KG"
2023-10-24,"Suiza","cuba_horno_electrico_ebt",600017,1744.6,"KG"
2023-10-26,"Alemania","cuchara_na_1",626209,6,"KG"
2023-10-26,"Alemania","cuchara_na_2",626209,6,"KG"
2023-10-26,"Alemania","cuchara_na_3",626209,12,"KG"
2023-10-26,"Alemania","cuchara_na_3",650949,500,"KG"
2023-10-26,"Alemania","cuchara_na_4",626209,2,"KG"
2023-10-26,"Alemania","cuchara_na_6",626209,8,"KG"
2023-10-26,"Austria","cuchara_na_1",626205,3,"KG"
2023-10-26,"Austria","cuchara_na_2",626205,3,"KG"
2023-10-26,"Austria","cuchara_na_3",626205,6,"KG"
2023-10-26,"Austria","cuchara_na_4",626205,1,"KG"
2023-10-26,"Austria","cuchara_na_6",626205,4,"KG"
2023-10-26,"Brasil","cuba_horno_electrico_ebt",661315,226.4,"KG"
2023-10-26,"Brasil","cuba_horno_electrico_ebt",661316,67.75,"KG"
2023-10-26,"Brasil","cuba_horno_electrico_ebt",661467,420,"KG"
2023-10-26,"Brasil","cuchara_na_1",660683,0.9,"KG"
2023-10-26,"Brasil","cuchara_na_1",660686,20,"KG"
2023-10-26,"Brasil","cuchara_na_1",660687,60,"KG"
2023-10-26,"Brasil","cuchara_na_1",660688,24,"KG"
2023-10-26,"Brasil","cuchara_na_2",660683,0.9,"KG"
2023-10-26,"Brasil","cuchara_na_2",660687,60,"KG"
2023-10-26,"Brasil","cuchara_na_2",660688,24,"KG"
2023-10-26,"Brasil","cuchara_na_3",626246,1500,"KG"
2023-10-26,"Brasil","cuchara_na_3",660683,1.8,"KG"
2023-10-26,"Brasil","cuchara_na_3",660686,30,"KG"
2023-10-26,"Brasil","cuchara_na_3",660687,120,"KG"
2023-10-26,"Brasil","cuchara_na_3",660688,48,"KG"
2023-10-26,"Brasil","cuchara_na_3",669406,146.11,"KG"
2023-10-26,"Brasil","cuchara_na_4",660683,0.3,"KG"
2023-10-26,"Brasil","cuchara_na_4",660687,20,"KG"
2023-10-26,"Brasil","cuchara_na_4",660688,8,"KG"
2023-10-26,"Brasil","cuchara_na_6",660683,1.2,"KG"
2023-10-26,"Brasil","cuchara_na_6",660686,10,"KG"
2023-10-26,"Brasil","cuchara_na_6",660687,80,"KG"
2023-10-26,"Brasil","cuchara_na_6",660688,32,"KG"
2023-10-26,"España","cuba_horno_electrico_ebt",600027,400,"KG"
2023-10-26,"España","cuba_horno_electrico_ebt",600031,4000,"KG"
2023-10-26,"México","cuchara_na_3",601076,50,"KG"
2023-10-26,"Perú","cuchara_na_2",629872,10,"KG"
2023-10-26,"Perú","cuchara_na_2",661580,52,"KG"
2023-10-26,"Perú","cuchara_na_3",626221,400,"KG"
2023-10-26,"Perú","cuchara_na_3",626227,1200,"KG"
2023-10-26,"Perú","cuchara_na_3",626391,240,"KG"
2023-10-26,"Perú","cuchara_na_3",629872,10,"KG"
2023-10-26,"Perú","cuchara_na_3",658519,116.42,"KG"
2023-10-26,"Perú","cuchara_na_3",661448,660,"KG"
2023-10-26,"Perú","cuchara_na_3",661449,478.5,"KG"
2023-10-26,"Perú","cuchara_na_3",661453,115.2,"KG"
2023-10-26,"Perú","cuchara_na_3",661469,6842.5,"KG"
2023-10-26,"Perú","cuchara_na_3",661470,3381,"KG"
2023-10-26,"Perú","cuchara_na_3",661578,311.34,"KG"
2023-10-26,"Perú","cuchara_na_3",661579,64,"KG"
2023-10-26,"Perú","cuchara_na_3",661600,4145.75,"KG"
2023-10-26,"Perú","cuchara_na_3",661601,2173.5,"KG"
2023-10-26,"Perú","cuchara_na_3",661605,871,"KG"
2023-10-26,"Perú","cuchara_na_6",629872,10,"KG"
2023-10-26,"Perú","cuchara_na_6",661580,52,"KG"
2023-10-26,"Suiza","cuba_horno_electrico_ebt",600017,1110.2,"KG"
2023-10-27,"Alemania","cuchara_na_1",626209,2,"KG"
2023-10-27,"Alemania","cuchara_na_2",626209,2,"KG"
2023-10-27,"Alemania","cuchara_na_2",626285,200,"KG"
2023-10-27,"Alemania","cuchara_na_3",626209,2,"KG"
2023-10-27,"Alemania","cuchara_na_6",626209,2,"KG"
2023-10-27,"Alemania","cuchara_na_6",626285,200,"KG"
2023-10-27,"Austria","cuchara_na_1",626205,1,"KG"
2023-10-27,"Austria","cuchara_na_2",626205,1,"KG"
2023-10-27,"Austria","cuchara_na_3",626205,1,"KG"
2023-10-27,"Austria","cuchara_na_6",626205,1,"KG"
2023-10-27,"Brasil","cuba_horno_electrico_ebt",626130,103.6,"KG"
2023-10-27,"Brasil","cuba_horno_electrico_ebt",661304,718.2,"KG"
2023-10-27,"Brasil","cuchara_na_1",660683,0.3,"KG"
2023-10-27,"Brasil","cuchara_na_1",660687,20,"KG"
2023-10-27,"Brasil","cuchara_na_1",660688,8,"KG"
2023-10-27,"Brasil","cuchara_na_2",660683,0.3,"KG"
2023-10-27,"Brasil","cuchara_na_2",660687,20,"KG"
2023-10-27,"Brasil","cuchara_na_2",660688,8,"KG"
2023-10-27,"Brasil","cuchara_na_3",660683,0.3,"KG"
2023-10-27,"Brasil","cuchara_na_3",660687,20,"KG"
2023-10-27,"Brasil","cuchara_na_3",660688,8,"KG"
2023-10-27,"Brasil","cuchara_na_6",660683,0.3,"KG"
2023-10-27,"Brasil","cuchara_na_6",660687,20,"KG"
2023-10-27,"Brasil","cuchara_na_6",660688,8,"KG"
2023-10-27,"Brasil","zona_de_colada_continua_2",626312,66.8,"KG"
2023-10-27,"Brasil","zona_de_colada_continua_2",650946,10000,"KG"
2023-10-27,"Brasil","zona_de_colada_continua_2",661317,2500,"KG"
2023-10-27,"Brasil","zona_de_colada_continua_2",661318,6000,"KG"
2023-10-27,"Brasil","zona_de_colada_continua_2",661320,3000,"KG"
2023-10-27,"Brasil","zona_de_colada_continua_2",661372,345.48,"KG"
2023-10-27,"Brasil","zona_de_colada_continua_2",661373,210.96,"KG"
2023-10-27,"Brasil","zona_de_colada_continua_2",671352,600,"KG"
2023-10-27,"España","cuba_horno_electrico_ebt",600029,4000,"KG"
2023-10-27,"España","cuba_horno_electrico_ebt",600031,3000,"KG"
2023-10-27,"España","zona_de_colada_continua_2",600029,500,"KG"
2023-10-27,"Perú","cuchara_na_6",629872,10,"KG"
2023-10-27,"Perú","cuchara_na_6",661580,52,"KG"
2023-10-27,NA,"cuba_horno_electrico_ebt",671013,734.4,"KG"
2023-10-28,"Brasil","zona_de_colada_continua_2",626312,46.76,"KG"
2023-10-30,"Alemania","cuchara_na_1",626209,6,"KG"
2023-10-30,"Alemania","cuchara_na_1",650949,1310,"KG"
2023-10-30,"Alemania","cuchara_na_2",626209,1.5,"KG"
2023-10-30,"Alemania","cuchara_na_2",650949,1000,"KG"
2023-10-30,"Alemania","cuchara_na_3",626209,4,"KG"
2023-10-30,"Alemania","cuchara_na_3",626285,200,"KG"
2023-10-30,"Alemania","cuchara_na_6",626209,4.5,"KG"
2023-10-30,"Alemania","cuchara_na_6",626285,200,"KG"
2023-10-30,"Alemania","cuchara_na_6",650949,200,"KG"
2023-10-30,"Austria","cuchara_na_1",626205,4,"KG"
2023-10-30,"Austria","cuchara_na_2",626205,1,"KG"
2023-10-30,"Austria","cuchara_na_3",626205,2,"KG"
2023-10-30,"Austria","cuchara_na_6",626205,3,"KG"
2023-10-30,"Brasil","cuchara_na_1",660683,1.2,"KG"
2023-10-30,"Brasil","cuchara_na_1",660686,10,"KG"
2023-10-30,"Brasil","cuchara_na_1",660687,80,"KG"
2023-10-30,"Brasil","cuchara_na_1",660688,32,"KG"
2023-10-30,"Brasil","cuchara_na_2",660683,0.3,"KG"
2023-10-30,"Brasil","cuchara_na_2",660687,20,"KG"
2023-10-30,"Brasil","cuchara_na_2",660688,8,"KG"
2023-10-30,"Brasil","cuchara_na_3",660683,0.6,"KG"
2023-10-30,"Brasil","cuchara_na_3",660687,40,"KG"
2023-10-30,"Brasil","cuchara_na_3",660688,16,"KG"
2023-10-30,"Brasil","cuchara_na_6",660683,0.9,"KG"
2023-10-30,"Brasil","cuchara_na_6",660686,20,"KG"
2023-10-30,"Brasil","cuchara_na_6",660687,60,"KG"
2023-10-30,"Brasil","cuchara_na_6",660688,24,"KG"
2023-10-30,"Brasil","zona_de_colada_continua_2",661320,12000,"KG"
2023-10-30,"Perú","cuchara_na_1",629872,10,"KG"
2023-10-30,"Perú","cuchara_na_1",661580,52,"KG"
2023-10-30,"Perú","cuchara_na_2",658519,87.315,"KG"
2023-10-30,"Perú","cuchara_na_2",661453,259.2,"KG"
2023-10-30,"Perú","cuchara_na_3",626391,1320,"KG"
2023-10-30,"Perú","cuchara_na_3",629872,5,"KG"
2023-10-30,"Perú","cuchara_na_3",658519,349.26,"KG"
2023-10-30,"Perú","cuchara_na_3",661453,437.76,"KG"
2023-10-30,"Perú","cuchara_na_3",661580,52,"KG"
2023-10-30,"Perú","cuchara_na_4",658519,203.735,"KG"
2023-10-30,"Perú","cuchara_na_4",661453,374.4,"KG"
2023-10-30,"Perú","cuchara_na_5",626391,660,"KG"
2023-10-30,"Perú","cuchara_na_5",658519,686.878,"KG"
2023-10-30,"Perú","cuchara_na_5",661453,518.4,"KG"
2023-10-30,"Perú","cuchara_na_6",626391,3240,"KG"
2023-10-30,"Perú","cuchara_na_6",658519,1298.083,"KG"
2023-10-30,"Perú","cuchara_na_6",661453,1042.56,"KG"
2023-10-30,"Perú","cuchara_na_7",658519,145.525,"KG"
2023-10-30,"Perú","cuchara_na_7",661453,374.4,"KG"
